Title,Company,Job description,Requirements,Categories,Link
טכנאי/ת צוות שירות ומכירות לאזור השרון,סלקום,"תיאור משרה קבוצת סלקום מגייסת טכנאי/ת צוות שירות ומכירות לאזור השרון ביצוע התקנות ותיקון תקלות בתי לקוחות של שרותי תשתית אינטרנט, טלוויזיה וקו ביתי. מתן שירות ברמת ביצוע גבוהה ללקוחות החברה. עמידה ביעדי החברה, תפוקות עבודה, מניעת לקוחות חוזרים ומניעת איחורים ללקוחות. ביצוע מכר מוצרים משלימים בבית לקוח. עבודה מול ממשקים- מכירות, משל""ט ומוקדי תמיכה. המשרה כוללת רכב ותנאים מתגמלים: קרן השתלמות מהיום הראשון, סיבוס, אפשרויות קידום ועוד נשמח להכיר (:","דרישות התפקיד אוריינטציה טכנית. רישיון לרכב פרטי בתוקף. נכונות לעבודה במשמרות, שעות נוספות וימי שישי בהתאם לצורך.  דרישות המהוות יתרון: ניסיון בהתקנות קו ביתי. הכרות עם תשתיות תקשורת, אינטרנט, טלפוניה.  המשרה מיועדת לכל המינים והמגדרים. סלקום מעודדת ותומכת בהעסקת עובדים עם מוגבלויות.",בעלי מקצוע & טכנאי/ת & חשמלאי & מתקינים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3802-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D/
טכנאי/ת צוות שירות ומכירות ראשון לציון,סלקום,"תיאור משרה מחפש/ת משרת שטח? קבוצת סלקום מגייסת טכנאי/ת צוות שירות ומכירות ראשון לציון ביצוע התקנות ותיקון תקלות בתי לקוחות של שרותי תשתית אינטרנט, טלוויזיה וקו ביתי. מתן שירות ברמת ביצוע גבוהה ללקוחות החברה. עמידה ביעדי החברה, תפוקות עבודה, מניעת לקוחות חוזרים ומניעת איחורים ללקוחות. ביצוע מכר מוצרים משלימים בבית לקוח. עבודה מול ממשקים- מכירות, משל""ט ומוקדי תמיכה. המשרה כוללת רכב ותנאים מתגמלים: קרן השתלמות מהיום הראשון, סיבוס, אפשרויות קידום ועוד נשמח להכיר (:","דרישות התפקיד אוריינטציה טכנית. רישיון לרכב פרטי בתוקף. נכונות לעבודה במשמרות, שעות נוספות וימי שישי בהתאם לצורך.  דרישות המהוות יתרון: ניסיון בהתקנות קו ביתי. הכרות עם תשתיות תקשורת, אינטרנט, טלפוניה.  המשרה מיועדת לכל המינים והמגדרים. סלקום מעודדת ותומכת בהעסקת עובדים עם מוגבלויות.",בעלי מקצוע & מתקינים & טכנאי/ת & חשמלאי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3802-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D/
דרוש/ה טכנאי/ת למוצרי חשמל ביתיים,"ש.א. מוצרי פרימיום בע""מ","תיאור משרה דרוש/ה לחברת ייבוא למוצרי חשמל ביתיים קטנים טכנאי/ת חשמל (שואבי אבק, מכונות קפה ומעבדי מזון וכו') היקף משרה: ראשון עד חמישי 8:00-16:00 - גמישות בשעות",דרישות התפקיד ניסיון בתחום חובה!,בעלי מקצוע & חשמלאי & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4045407-%D7%A9%D7%90%D7%9E%D7%95%D7%A6%D7%A8%D7%99%D7%A4%D7%A8%D7%99%D7%9E%D7%99%D7%95%D7%9D/
"טכנאי/ת בד""ס",BMK,"תיאור משרה ל BMK, חברה לייצור אלקטרוני דרוש /ה טכנאי /ת בד""ס. ביצוע בדיקות מערכות, בדיקות של כרטיסים אלקטרונים, כולל אבחון ותיקון של תקלות. עבודה במשרה מלאה, שעות נוספות לפי הצורך. קיים מערך הסעות מאזור מעלות, כרמיאל, עכו, נהריה. תנאים טובים למתאימים/ות","דרישות התפקיד טכנאי /ת /הנדסאי /ת אלקטרוניקה - יתרון ניסיון בתחום הבדיקות והתיקונים. ידע בהפעלת ציוד בד""ס. בעל /ת יכולת למידה ורצון התפתחות בתחום.",תעשיה / ייצור & חשמל ואלקטרוניקה & מרכיב/ה מכאני/ת & טכנאי/ת - תעשייה וייצור,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-918463-cbt--bmk-group/
טכנאי.ת אחזקה למחלקת הזרקה- מגל,נטפים,"תיאור משרה נטפים מגייסת טכנאי.ת אחזקה למחלקת הזרקה במפעל במגל לצורך ביצוע טיפולי אחזקה שוטפים וטיפולי אחזקה מונעת ואחזקת שבר איך יראה היום שלך בנטפים? • ביצוע טיפולי אחזקה בציוד הפריפריאלי באולם ההזרקה • טיפול ושדרוג מערכות קיימות וחדשות במחלקה • ביצוע פרויקטים בתחום האחזקה • תחזוקה שוטפת של מערכות המחלקה • קשר מול ספקים לקבלת הצעות מחיר והזמנת ציוד • עזרה שוטפת למחלקות הייצור במפעל • עבודה ע""פ מדיניות האיכות, הבטיחות והסביבה והתקנים הרלוונטיים",דרישות התפקיד • ניסיון עבודה של שנתיים כאיש אחזקה במפעל תעשייתי- חובה • ידע וניסיון בריתוך- יתרון • יכולת התמודדות עם תקלות מורכבות בשטח • עבודה בסביבת מצוינות תפעולית ושיפור מתמיד • ידע ושליטה ביישומי מחשב ו-office ברמה טובה • יכולת עבודה ולמידה עצמאית ובצוות • ניידות,תעשיה / ייצור & טכנאי/ת - תעשייה וייצור & מכונאי/ת & רתכים / מסגרים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-18697-%D7%A0%D7%98%D7%A4%D7%99%D7%9D/
דרוש/ה טכנאי/ת סאונד ומקרינים,סינמה סיטי,"תיאור משרה לרשת בתי קולנוע בפריסה ארצית דרושים: מקרין/ה וטכנאי/ת סאונד התפקידים כוללים תפעול אירועים, כנסי חברות, מופעים, הצגות ותאטרון, הקמה ותפעול מערכות PA, תאורה והקרנה עבודה במשמרות כולל סופי שבוע וחגים. ניסיון קודם אינו חובה - אפשרות להכשרה מקצועית למתאימים אפשרות למשרה מלאה\חלקית",דרישות התפקיד ניידות - יתרון. ניסיון קודם- יתרון הכרת סביבה ממוחשבת וטכנית- יתרון למתאימים תערך הכשרה מקצועית בנושא,כללי & חייל/ת משוחרר/ת & סטודנט/ית & משרות כלליות & פרסום / מדיה / תקשורת & טכנאי/ת חדר שידור & איש/ת סאונד & עוזר/ת הפקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3549982-%D7%A1%D7%99%D7%A0%D7%9E%D7%94-%D7%A1%D7%99%D7%98%D7%99/
דרוש/ה טכנאי/ת אחזקה לסינמה סיטי,סינמה סיטי,תיאור משרה לסינמה סיטי דרוש/ה טכנאי/ת לביצוע תיקונים ואחזקה שוטפת. מטה החברה יושב בגלילות אך יש נסיעות למתחמים נוספים. משרה מלאה ימים א-ה ללא סופי שבוע 8:00-17:00 (יש גמישות בשעות) קיימות אופציות קידום בחברה!,"דרישות התפקיד רישיון חשמלאי מוסמך- חובה רישיון עבודה בגובה-יתרון דובר רוסית-יתרון ניידות-יתרון ראש גדול, אחראי/ת ,יכולת עבודה בצוות, יחסי אנוש מעולים, שירותיות.",בעלי מקצוע & חשמלאי & אחזקה & טכנאי/ת & תעשיה / ייצור & חשמל ואלקטרוניקה & תחזוקה & מפעיל/ת מכונות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3549982-%D7%A1%D7%99%D7%A0%D7%9E%D7%94-%D7%A1%D7%99%D7%98%D7%99/
טכנאי/ת שטח לתיקון ציוד כביסה תעשייתי,חברת שרותי כביסקל,"תיאור משרה לחברת תעשייתית וגדולה בתחום היבוא, שיווק, מכירה והשכרת ציוד כביסה בראש העין, דרוש/ה טכנאי/ת שטח לתיקון מכונות כביסה / מיבשים תעשייתיים וציוד כבד למכבסות. * העבודה במשרה מלאה, שישי אחת לחודש. * המשרה הנה משרת שרות שטח ללקוחות החברה. * רכב צמוד למתאים/ה לאחר תקופת הכשרה.","דרישות התפקיד * יכולת עבודה בצוות, שרותיות, תקשורת טובה עם אנשים וייצוגיות. עדיפות תינתן ל: * בעל/ת רישיון חשמלאי/ת * ידע במכניקה ואלקטרוניקה. * רישיון גז. * עבודה קודמת מתחום דומה. * אנגלית בסיסית",בעלי מקצוע & חשמלאי & מתקינים & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-26778-%D7%A9%D7%A8%D7%95%D7%AA%D7%99-%D7%9B%D7%91%D7%99%D7%A1%D7%A7%D7%9C/
דרוש.ה טכנאי.ת למעבדה לבדיקות מיזוג,חסוי,"תיאור משרה לסביבת עבודה מאתגרת וחדשנית במעבדת פיתוח דרוש.ה טכנאי.ת/הנדסאי.ת תמיכה בפעילויות הנדסיות הכוללות מדידות מעבדתיות ריכוז ובקרה של תוצאות מעבדה, ומעקב מול המהנדסים האחראים על הפרויקט שותפות בתהליכי שיפור , סיוע בקביעת שיטות או פעולות לתיקון תקלות. עבודה עם מערכות מכניות ולוגיות, הקשורות לייצור מוצרים מיוחדים באיכות הנדרשת שימוש בציוד ייצור, בדיקה ומכשירי בדיקה מיוחדים.","דרישות התפקיד בעלי ניסיון בתרמודינמיקה, במערכות קירור ומיזוג אוויר - חובה כישורי חשיבה אנליטית , יכולת עיבוד וניתוח נתונים יכולת למידה מהירה נכונות לעבודה מאומצת שליטה במחשב ותוכנות אופיס",בעלי מקצוע & טכנאי/ת מיזוג אוויר & חשמלאי & טכנאי/ת,https://www.drushim.co.il/job/30464052/345881e7/
טכנאי/ת אינטגרציה והרכבות בתחום המחשוב,ARROW,"תיאור משרה לחברת מחשוב גלובלית בפ""ת, דרוש/ה טכנאי/ת הרכבות עם תנאים מעולים! העבודה במעבדה משופצת, מרווחת, נקייה, ממוזגת וכוללת ארוחות מסובסדות. העבודה בתחום החומרה והתוכנה, כוללת הרכבה ע""פ הוראות ושרטוטים, כבילה, אינטגרציה, הרצה ובדיקות סופיות. עבודה בימים א'-ה' 08:00-17:00, עבודה בימי שישי לסירוגין + ש""נ.",דרישות התפקיד ניסיון בהרכבות מחשבים – חובה (עדיפות לשרתים) ידע בהגדרות של מערכות הפעלה LINUX ו-WINDOWS – יתרון. תודעת שירות גבוהה ללקוחות פנים וחוץ. נכונות לעבודה מאומצת ופיזית. גמישות בשעות העבודה ונכונות לשעות נוספות + משמרות.,הייטק-כללי & טכנאי/ת מחשבים & אינטגרטור/ית & הייטק-תוכנה & LINUX / UNIX,https://www.drushim.co.il/job/30519456/63c39f61/
טכנאי/ת \ עוזר טכנאי למערכות מתח נמוך,"דיפנד טכנולוגיות בע""מ","תיאור משרה חברת דיפנד טכנולוגיות הינה חברה ותיקה להתקנות ואינטגרציה למערכות מתח נמוך, רשתות מקצועיות אודיו & וידיאו וחשמל חכם. דרוש/ה טכנאי/ת \ עוזר טכנאי התקנות מתח נמוך התפקיד כולל : השחלות, חיווטים (קריאת תוכניות אדריכליות) התקנת ציוד קצה משרת שטח היקף המשרה : משרה מלאה א'- ה' תנאים סוציאליים הכשרה מקצועית משרדי החברה בהרצליה פיתוח","דרישות התפקיד ניסיון בתחום המתח הנמוך מעל שנה. ידע במערכות אבטחה : טמ""ס , מערכות פריצה , בקרות כניסה רשת, אודיו & וידיאו אנגלית ברמה טובה רישיון נהיגה בתוקף מעל שנתיים ( גיר רגיל) יחסי אנוש שירותיות ורצינות אסרטיביות ורמת אחריות גבוהה ראש גדול ומחוייבות לטווח ארוך מועמדים מאזור השרון והמרכז יתרון",בעלי מקצוע & טכנאי/ת מתח נמוך & חשמלאי & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-29623-%D7%93%D7%99%D7%A4%D7%A0%D7%93-%D7%98%D7%9B%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%95%D7%AA/
טכנאי/ת PC-אילת,one systems,"תיאור משרה לארגון ציבורי גדול באילת דרוש /ה טכנאי /ת מחשבים משרה מלאה. תיקוני חומרה ותוכנה שונים התפקיד כולל מתן שרותים למשתמשים , תחזוקה של מערכות המיחשוב טיפול בתקלות בציוד קצה משרה מלאה ימים א-ה בין 8:00-17:00",דרישות התפקיד ניסיון של שנה כטכנאי PC -חובה! ידע במערכות הפעלה ותוכנות לתחנות קצה-חובה! בעל/ת תעודה מוכרת כטכנאי/ת מחשבים / קורס בתחום-יתרון משמעותי תודעת שירות גבוהה ויחסי אנוש טובים המשרה מיועדת לנשים ולגברים כאחד.,הייטק-כללי & איש/ת IT & טכנאי/ת מחשבים & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27809-%D7%95%D7%95%D7%90%D7%9F-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
